Job.ID,Provider,Status,Slug,Title,Position,Company,City,State.Name,State.Code,Address,Latitude,Longitude,Industry,Job.Description,Requirements,Salary,Listing.Start,Listing.End,Employment.Type,Education.Required,Created.At,Updated.At
248767,2,open,syracuse-ny-vector-marketing-customer-service-sales-new-grads-welcome-248767,Customer Service / Sales ( New Grads Welcome! ) @ Vector Marketing,Customer Service / Sales ( New Grads Welcome! ),Vector Marketing,Syracuse,New York,NY,,43.0734,-76.106,,"
&nbsp;

If you excel in providing exceptional customer service and are eager to learn, we have an opportunity for you! Whether you are looking for part-time or full-time work that fits around YOUR schedule, have been looking for a customer service focused sales position that you can feel good about, or just need to make some extra money, Vector Marketing can help. 
&nbsp;
We have part-time and some full-time opportunities in both temporary and permanent capacities for college students, recent high school graduates, individuals needing extra income, and others. No previous experience needed; we will train you! We believe training program is so effective that anyone who wants to be successful with us can be. 
&nbsp;
That&rsquo;s why, unlike a lot of companies, we don&rsquo;t require previous work experience or specific majors or degrees.
&nbsp;
&nbsp;
As a member of our team, not only will you have a clear-cut direction on what it takes to succeed, you&rsquo;ll have the choice to move among several different career options &ndash; including part-time, full-time, and management.
&nbsp;
As a customer service focused sales representative, we offer you:
&nbsp;

    Excellent pay
    Training &ndash; both initial training to get you off to a good start, and opportunities for on-going training when you need it
    Promotion opportunities based on merit, not tenure
    Flexible schedule that can work around family commitments, other jobs, internships, or vacation schedules
    Choice &ndash; People who work with us aren&rsquo;t limited to a single location. If you move for school, because a family member&rsquo;s job requires relocation, or any other reason you can easily transfer to an office near your new location. 

&nbsp;
&nbsp;




Customer Service Specialist (Customer Service / Sales) 


As a customer service focused sales representative with Vector, you&rsquo;ll present Cutco to both new and existing customers on a low-key, one-on-one basis. 
&nbsp;
We offer a minimum base pay so you don&rsquo;t feel pressured to make a sale - instead you get to focus on providing excellent service to your customers. As you learn and grow, you&rsquo;ll have the opportunity to make more based on your results.


Customer Service Specialist (Customer Service / Sales) 

",,,24-02-2015,23-03-2015,Full-Time/Part-Time,Not Specified,2015-02-25 10:24:24 UTC,2015-02-25 10:24:24 UTC
273123,2,open,north-kingstown-ri-officeteam-customer-service-representative,Customer Service Representative @ OfficeTeam,Customer Service Representative,OfficeTeam,North Kingstown,Rhode Island,RI,,41.5873,-71.4626,,"Ref ID: 03800-113408Classification: Customer ServiceCompensation: $14.00 to $14.00 per hourOur client is looking to add a Customer Service Coordinator to their busy team. The Customer Service Coordinator acts as a first point of contact to interact with our client's customers both by phone and by E Mail. Additionally, the Customer Service Coordinator will assist the Customer Service team with various administrative functions which may include but not be limited to database maintenance, gathering information, and telephone work.",,,13-03-2015,12-04-2015,Seasonal/Temp,Not Specified,2015-03-14 10:13:58 UTC,2015-03-14 10:13:58 UTC
317831,2,open,holland-oh-weed-man-usa-franchise-marketing-sales-representative-317831,Marketing- Sales - Representative @ Weed Man USA Franchise,Marketing- Sales - Representative,Weed Man USA Franchise,Holland,Ohio,OH,,41.6266,-83.7494,,"
As we continue to grow, Weed Man&nbsp;continues to offer part-time&nbsp;and full-time employment opportunities.&nbsp; We are currently looking for our next great full time or part-time Sales and Marketing Representative to join our successful team. &nbsp;As a sales and marketing professional, you will&nbsp;present potential customers&nbsp;the opportunity to obtain a free no-obligation service quote and lawn care advice.&nbsp;&nbsp;This is a great opportunity for talented sales people&nbsp;looking for a great opportunity with a great organization.&nbsp;


Duties:
* Maintains customer satisfaction by
establishing rapport with customers and others in a position to help meet
customer needs.

* Closes information requests for scheduling by phone; receiving
facsimiles; editing, verifying, and coordinating information.

* Resolves
product and service problems by researching the situation; identifying alternate
means of filling customer needs; recommending solutions.

* Processes
requests by answering phones; receiving facsimiles; inputting information into
order forms.

* Maintains quality
service by following organization standards.

* Maintains technical
knowledge by attending educational workshops; reviewing publications.

*
Contributes to team effort by accomplishing related results as
needed.

Skills/Qualifications:
Results Driven, Self-Development, Coachable,
Deadline-Oriented, Quality Focus, Productivity, Organization, Customer Focus,
Multi-tasking, Teamwork, Positive Attitude, Confidence.

As an associate of&nbsp; you will enjoy:

&nbsp;&bull;Ability to work independently as part of a team

&bull;Competitive Salary and Bonus Program 
&bull;Varying Benefit Packages 
&bull;Industry and Company Training 
&bull;Advancement Opportunities 

Weedman&nbsp;is looking for highly
motivated and passionate individuals who meet the following:


    
    &nbsp;High School Diploma (or GED)
    
    
    Results
    Driven
    
    
    Excellent oral and written communication skills
    
    
    
    Advanced problem solving skills and proven time
    management 
    
    
    Ability to multi-task 
    
    
    Ability to work in a fast paced, results-oriented
    environment 
    
    
    Phone Skills a must. 
    
    
    Motivated, Focused, and a Positive
    Attitude.
    

Schedule For Full time:&nbsp;is 12 p.m.-&nbsp;8:30 p.m. Mon.-Thu. and 10 a.m.-2 p.m.
Saturday

Part time is either 12p.m.-4:30p.m. or 5p.m.-8:30p.m. Mon-Thu.&nbsp;and Saturday 10a.m.-2p.m.

Part-time and&nbsp;Full-time&nbsp;opportunities
are available.


&nbsp;


&nbsp;


Contact Information

Phone :419-841-4705&nbsp; 

Email : [Click Here to Email Your Resumé]




",,,16-04-2015,15-05-2015,Full-Time/Part-Time,High School Diploma,2015-04-16 10:04:48 UTC,2015-04-16 10:04:48 UTC
243944,2,open,harrisburg-pa-accountemps-accounts-payable-manager,Accounts Payable Manager @ Accountemps,Accounts Payable Manager,Accountemps,Harrisburg,Pennsylvania,PA,,40.2628,-76.8813,,"Ref ID:03750-104271Classification:Accounts Payable ClerkCompensation:$17.00 to $22.00 per hourAccounts Payable Manager - Join a growing team! Temporary to full time opportunity for an Accounts Payable Manager with a Harrisburg organization. The Accounts Payable Manager will be responsible for the following: * Process and prepare vendor payments * Reconcile and research vendor statements * Manage vendor information * Verify and process all invoices, purchase orders and requisitions * Prepare monthly reporting Requirements: * Minimum 4 years of Accounts Payable experience * Associates degree in Accounting * Proficient with Microsoft Word and Excel",,,20-02-2015,19-03-2015,Seasonal/Temp,Not Specified,2015-02-21 10:15:28 UTC,2015-02-21 10:15:28 UTC
259845,2,open,basking-ridge-nj-accountemps-staff-accountant,Staff Accountant @ Accountemps,Staff Accountant,Accountemps,Basking Ridge,New Jersey,NJ,,40.6763,-74.5643,,"Ref ID:02670-106410Classification:Accountant - StaffCompensation:DOEA growing pharmaceutical company in the Basking Ridge area is seeking an Accounting Clerk for a temporary to hire engagement. This position requires strong Excel skills with knowledge of Pivot Tables and V lookups. This position will support the audit team, manipulate data and support other roles. Knowledge of Accounts Payables and Receivables is a must, and this individual will be working within the focusing within the sub ledger. For the right candidate this project will begin immediately. Qualified candidates will have advanced Microsoft Excel skills and SAP experience.",,,04-03-2015,03-04-2015,Seasonal/Temp,Not Specified,2015-03-05 10:27:29 UTC,2015-03-05 10:27:29 UTC
302974,2,open,new-castle-de-premium-retail-services-dedicated-sales-and-training-representative,Dedicated Sales and Training Representative @ Premium Retail Services,Dedicated Sales and Training Representative,Premium Retail Services,New Castle,Delaware,DE,,39.6483,-75.6041,,"

    &nbsp;Building and maintaining long-term trusting relationships with retail store associates, retail management, and client management.&nbsp;&nbsp;
    Maintaining consistency and highly visible presence in designated retail stores within assigned territory.
    Maintaining consistent store visit schedule and entering into assigned system monthly.&nbsp;
    Ensuring product look and display is consistent with protocol, plan-o-gram compliance, samples working properly, overall appearance and above presentation standards of competitive products.
    Attending required training sessions on assigned products.&nbsp;&nbsp;
    Routinely training and ensuring understanding of retail sales associates on product, brand awareness, and brand image.&nbsp;
    Routinely participating and/or presenting in retail sales location store meetings.&nbsp;
    Increasing client&rsquo;s sales and brand awareness by conducting great training sessions and customer engagement promotions.
",,,03-04-2015,02-05-2015,Part-Time,High School Diploma,2015-04-04 10:12:44 UTC,2015-04-04 10:12:44 UTC
306225,2,open,taunton-ma-olive-garden-hiring-all-restaurant-positions-servers-cooks-bartenders-306225,Hiring All Restaurant Positions - Servers - Cooks - Bartenders @ Olive Garden,Hiring All Restaurant Positions - Servers - Cooks - Bartenders,Olive Garden,Taunton,Massachusetts,MA,,41.9112,-71.1289,,"We're All Family Here
Olive Garden is a family of local restaurants focused on delighting every guest with a genuine Italian dining experience. We are proud to serve fresh, simple, delicious Italian food, complemented by a great glass of wine, served in a comfortable, home-like Italian setting where everyone is welcomed as family and friends





Now Hiring in Taunton
&bull; Servers
&bull; Server Assistants/Bussers
 &bull; Hosts/Hostesses
&bull; Bartenders
&bull; Line Cooks
&bull; Prep Cooks
&bull; Dishwashers
 (Apply now by selecting the appropriate job title link above)
&nbsp;


",,,08-04-2015,07-05-2015,Full-Time/Part-Time,Not Specified,2015-04-08 10:02:34 UTC,2015-04-08 10:02:34 UTC
305941,2,open,aptos-ca-kindred-at-home-caregiver-pca-nursing-assistant-hourly-all-shifts-weekends-evenings-victorian-personal-homecare-santa-cruz-ca-305941,"Caregiver, PCA, Nursing Assistant - (Hourly, All Shifts, Weekends & Evenings) Victorian Personal Homecare Santa Cruz, CA @ Kindred at Home","Caregiver, PCA, Nursing Assistant - (Hourly, All Shifts, Weekends & Evenings) Victorian Personal Homecare Santa Cruz, CA",Kindred at Home,Aptos,California,CA,,36.9774,-121.8985,,"Bringing Compassionate Care Home At Kindred at Home, we offer a variety of services to patients and clients in their homes or places of residence. Our services range from non-medical care and home health, for patients needing skilled nursing and rehabilitation, to hospice and palliative care, for patients seeking pain management and psychosocial support through chronic and terminal illnesses. Kindred at Home is a growing provider of hospice, palliative care, durable medical equipment, non-medical home care and home health services with more than 100 locations in 10 states. For more information, please visit www.kindredathome.com.  IT'S SIMPLE.  You want to work in a healthcare setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients you treat.  You want to be challenged by your job without being overwhelmed by it.  You want to play an instrumental role in helping a patient recover, sometimes against strong odds, and go home.  What you want is Kindred Healthcare.  Our mission is to promote healing, provide hope, preserve dignity and produce value for each patient, resident, family member, customer, employee and shareholder we serve.  Join us!  Summary: The Personal Care Attendant (PCA) provides non-medical care, companionship and domestic services to clients in their place of residence. ",,,05-04-2015,04-05-2015,Part-Time,Not Specified,2015-04-07 10:24:16 UTC,2015-04-07 10:24:16 UTC
255493,2,open,la-palma-ca-mission-healthcare-services-inc-occupational-therapist-ot,"Occupational Therapist (OT) @ Mission Healthcare Services, Inc.",Occupational Therapist (OT),"Mission Healthcare Services, Inc.",La Palma,California,CA,,33.84831,-118.03727,,"&nbsp;The Occupational Therapist whether contracted or employed through the organization is responsible for the implementation of standards of care for occupational therapy services.
&nbsp;

Duties include but are not limited to: evaluations of patients&rsquo; functional status (muscle function, endurance, visual coordination, written and verbal communication skills, self-care ability, work capacity, etc.), evaluates home environment for hazards or barriers to more independent living, identifies equipment needs, participates in the development of the total plan of care, develops treatment programs and establishes goals for improved function, and communicates the plan of care to referring the physicians and other Directors of Rehabilitation.

Essential Job Functions/Responsibilities

1.&nbsp;&nbsp; &nbsp;Evaluates patient&rsquo;s functional status (muscle function, endurance, visual coordination, written and verbal communication skills, self care ability, work capacity, etc.).&nbsp; Evaluates home environment for hazards or barriers to more independent living.&nbsp; Identifies equipment needs.&nbsp; Participates in the development of the total plan of care.
2.&nbsp;&nbsp; &nbsp;For patients who plan to return to work, the occupational therapist may perform work capacity evaluation and may refer to specialized vocational training in accordance with Organization policy.
3.&nbsp;&nbsp; &nbsp;Develops treatment program and establishes goals for improved function.&nbsp; Communicates plan of care to referring physician and other Organization professionals.
4.&nbsp;&nbsp; &nbsp;May teach new skills or retrain patient in once familiar daily activities that have been lost due to illness or injury, in accordance with Organization policy.
5.&nbsp;&nbsp; &nbsp;May fabricate splints and instruct patient in the use of various types of adaptive equipment to improve function.
6.&nbsp;&nbsp; &nbsp;May train patient in the use of prosthetic and/or orthotic devices.
7.&nbsp;&nbsp; &nbsp;Maintains appropriate clinical records, clinical notes, and reports to the physician any changes in the patient&rsquo;s condition.&nbsp; Submits these records in accordance with Organization policy.
8.&nbsp;&nbsp; &nbsp;Maintains contact/communication with other personnel involved in the patient&rsquo;s care to promote coordinated, efficient care.
9.&nbsp;&nbsp; &nbsp;Attends and contributes to in-services, case conferences, and other meetings as required by Organization policy to ensure coordinated and comprehensive plans of care for the patients of the Organization.
10.&nbsp;&nbsp; &nbsp;Identifies patient and family/caregiver needs for other home health services and refers as appropriate.
11.&nbsp;&nbsp; &nbsp;Instructs patient&rsquo;s family/caregiver and other Organization health care personnel in patient&rsquo;s treatment regime when indicated and appropriate.
12.&nbsp;&nbsp; &nbsp;Participates in discharge planning for patient.

The above statements are only meant to be a representative summary of the major duties and responsibilities performed by incumbents of this job.&nbsp; The incumbents may be requested to perform job related tasks other than those stated in this description.

",,,02-03-2015,01-04-2015,Per Diem,Bachelor's Degree,2015-03-03 10:16:09 UTC,2015-03-03 10:16:09 UTC
280901,2,open,anchorage-ak-swedish-health-registered-nurse-telephone-triage-part-time,Registered Nurse - Telephone Triage (part-time) @ Swedish Health,Registered Nurse - Telephone Triage (part-time),Swedish Health,Anchorage,Alaska,AK,,61.21755,-149.85838,,"Providence is calling a Registered Nurse to the Telephone Triage Department at the Providence Alaska Medical Center in Anchorage, AK.
 
In this position you will:

Provide nursing triage and physician referral information to general public via telephone and/or in person.  
Assess appropriate intervention using nursing process.
Document all encounters with patients seeking health advice for QI and risk management, clearly demonstrating the nursing process.
Utilize current hardware/software systems.  ",,,19-03-2015,18-04-2015,Part-Time,Associate Degree,2015-03-20 10:16:51 UTC,2015-03-20 10:16:51 UTC
145971,2,open,phoenix-az-la-estancia-nursing-rehabilitation-center-certified-nurse-aide-cna,Certified Nurse Aide (CNA) @ La Estancia Nursing & Rehabilitation Center,Certified Nurse Aide (CNA),La Estancia Nursing & Rehabilitation Center,Phoenix,Arizona,AZ,,33.44826,-112.07577,,"
 Certified Nurse Aide (CNA)  


Position Purpose:
Ensures that resident's personal care needs are being met in accordance with Residents' wishes and Care Plan Objectives.
&nbsp;&nbsp;

Essential Functions of Position:

    Answers signal lights, bells, or intercom system to determine residents' needs and ensures call lights are within reach of resident
    Ensures that residents' who are unable to call for help are checked frequently
    Gives direct resident care such as bathing, dressing and grooming of residents
    Explains procedures to residents
    Assists residents as necessary in their activities of daily living
    Assists residents with bowel and bladder functions
    Assists residents in preparation for and transporting to appointments, activities and social programs
    Assists with lifting, positioning and transporting residents into and out of beds, chairs, bathtubs, wheelchairs, lifts, etc in keeping with specific resident safety needs
    Provides incontinent care as needed
    Dresses resident appropriate to the current weather
    Notifies Supervisor if resident needs clothing
    Changes bed linens
    Handles linens according to infection control guidelines
    Feeds residents requiring help and records meal intake
    Delivers and documents aH snacks and supplements
    Offers fluids to residents frequently to ensure that residents are hydrated where designated by care plan
    Reviews and implements daily nursing needs as outlined by resident Care Plan or nurse managers
    Transports residents or assists residents with mobility needs
    Turns and repositions bedfast residents, alone or with assistance
    Takes and records temperatures, blood pressure, pulse rates, respiration rates, height, weight, and food and fluid intake and output, as directed
    Monitors resident's activities and reports any irregularities of resident performance to nurse managers
    Participates in and receives nursing report upon reporting and departing to / from work
    Reports all changes in residents' conditions to supervisor
    Cleans instruments &nbsp;and equipment and returns to proper area after use
    Maintains cleanliness of residents units, central bathing area, treatment and supply rooms, workrooms and linen closets
    Provides post-mortem care as instructed
    Accurately records all care as directed
    Participates and attends periodic in-services and staff meetings
    Understands and adheres to the guidelines of ""Residents Rights""
    Perform additional duties as assigned

",,,12-09-2014,01-08-2015,Per Diem,Not Specified,2014-12-10 15:47:01 UTC,2014-12-10 15:47:01 UTC
304167,2,open,riverside-ca-accountemps-accounting-clerk-entry-level-accounting,Accounting Clerk / Entry Level Accounting @ Accountemps,Accounting Clerk / Entry Level Accounting,Accountemps,Riverside,California,CA,,33.9723,-117.3474,,"Ref ID:01240-107738Classification:Accounting ClerkCompensation:$12.35 to $14.30 per hourThe Accountant Level 1 is under the general supervision of the General Accounting Supervisor, will perform Accountant I level tasks such as preparing reimbursement claims, reconciling various complex balance sheet accounts; preparing journal entries; assisting and supporting campus departments with questions and other inquiries regarding general ledger transactions; and assisting with year-end closing activities. Required Experience, Skills, Knowledge, Abilities, and Competencies: Graduation from college with a major in accounting and two years of experience in accounting; or an equivalent combination of education and experience. Substantial, progressively responsible, recent, professional level experience in accounting including experience with an automated financial system. Successful experience reconciling complex balance sheet accounts and researching/resolving discrepancies. Successful experience applying complex policies, rules and regulations. Knowledge of internal controls and evaluating potential risk. Demonstrated experience querying and analyzing data utilizing PC based tools. Experience in effectively interpreting and communicating complex policy and procedures (both orally and in writing) using tact and diplomacy. Demonstrated experience preparing journal entries that are in compliance with GAAP and institutional requirements entries; assisting and supporting campus departments with questions and other inquiries regarding general ledger transactions; and assisting with year-end closing activities",,,06-04-2015,05-05-2015,Seasonal/Temp,Not Specified,2015-04-07 10:03:50 UTC,2015-04-07 10:03:50 UTC
269938,2,open,lakewood-co-sofa-mart-oak-express-bedroom-expressions-and-furniture-row-retail-sales-management-trainee-entry-level-269938,"Retail Sales Management Trainee (Entry Level) @ Sofa Mart, Oak Express, Bedroom Expressions and Furniture Row",Retail Sales Management Trainee (Entry Level),"Sofa Mart, Oak Express, Bedroom Expressions and Furniture Row",Lakewood,Colorado,CO,,39.71095,-105.08273,,"Furnishing You With Opportunity.
&nbsp;&nbsp;
Join a unique leader in the furniture industry! We offer Entry Level Associates an excellent Paid Management Training Program! If you are a natural leader who loves interacting with people, sharing knowledge and providing excellence in customer care, don&rsquo;t miss this career opportunity. You will make unlimited commission while being trained and developed for a management role by mentoring Sales Managers.
&nbsp;&nbsp;
Our Entry Level Paid Training Program will equip you to become a successful Retail Store Manager. Beyond the product knowledge, we give you the keys to succeed as a Retail Store Manager. With over 35 years of success in our industry, you will profit from learning our unique business development techniques. Like our products, careers at Sofa Mart &amp; Oak Express are built to last. Our strong industry position creates a stable workplace where you can feel secure in your success. &nbsp;Join our team today!
&nbsp;&nbsp;


Retail Sales Management Trainee &ndash; Entry Level Retail Management &ndash; Sales Associate in Training


&nbsp;&nbsp;
Benefits&nbsp;
At Sofa Mart &amp; Oak Express, we recognize your drive and ambition, and we want to help you advance on your desired career path. Our paid training program will set you up for success as a Store Manager. Your dedication and achievements will eventually determine your financial success. We don&rsquo;t flood the sales floor with Associates, so you will have more than ample customer service and sales opportunities!
&nbsp;&nbsp;
As a Management Trainee we recognize that you dedicate time and effort to your job, and we want you to have the resources to keep achieving. Here are some of the benefits our Trainees enjoy!

    Bonus Potential
    Medical Insurance
    Dental Coverage
    401(k) Retirement Savings Plan
    Paid Vacation 

&nbsp;&nbsp;


Retail Sales Management Trainee &ndash; Entry Level Retail Management &ndash; Retail Associate in Training


&nbsp; &nbsp;
Job Responsibilities
As a Management Trainee you will be selling our unique array of furniture products and accessories. Sales and marketing are the keys to your Manager Trainee success. We provide you with extensive training at the store level with mentoring Store Managers.
&nbsp;&nbsp;
Other responsibilities of the Associate in Training include:

    Greeting and assisting customers ascertaining their furniture wants and needs
    Answering customer questions and inquiries regarding products and services
    Seeking out information and knowledge regarding new products
    Setting and achieving personal goals
    Presenting pricing, preparing contracts and processing transactions in POS
    Placing orders and locating stock
    Maintaining knowledge of current promotions and policies regarding payment, exchanges and store security
    Participating in merchandising and product displays 

&nbsp;&nbsp;


Retail Sales Management Trainee &ndash; Entry Level Retail Management &ndash; Retail Sales Associate in Training

",,,09-03-2015,08-04-2015,Full-Time/Part-Time,Not Specified,2015-03-12 10:55:55 UTC,2015-03-12 10:55:55 UTC
264002,2,open,sunnyvale-ca-sas-retail-services-retail-merchandising-specialist,Retail Merchandising Specialist @ SAS Retail Services,Retail Merchandising Specialist,SAS Retail Services,Sunnyvale,California,CA,,37.37161,-122.03825,,"

SAS Retail Services, a
division of Daymon Worldwide, is currently seeking hardworking, energetic
candidates to fill our Part Time merchandising positions. In this role you
would be responsible for servicing stores, re-merchandising products, and
performing other miscellaneous merchandising activities. 

Related merchandising or
retail experience is preferred, but not required. 

Work is available for
both Early Morning and Graveyard Shifts. 

The position works
either in a team environment, or independently based upon the project. Primary
job functions require exercising independent judgment. 

SKILL REQUIREMENTS
Strong initiative and self-driven, ability to work independently with little
supervision as directed. 
Ability to travel and stay overnight if needed 
Good organizational and follow up skills. 
Dependability is a must. 
Good written and verbal communication skills. 
Must have valid Driver License, Social Security Card and proof of current
automobile insurance. 
Detail oriented with high accuracy level. 
Good physical dexterity. 

www.sasretail.com

",,,06-03-2015,05-04-2015,Part-Time,Not Specified,2015-03-07 10:22:21 UTC,2015-03-07 10:22:21 UTC
291183,2,open,auburn-wa-joseph-eletto-transfer-inc-employee-tractor-trailer,Employee Tractor Trailer @ Joseph Eletto Transfer Inc,Employee Tractor Trailer,Joseph Eletto Transfer Inc,Auburn,Washington,WA,,47.3074,-122.23041,,"EMPLOYEE CDL- A TRACTOR TRAILER DRIVERS NEEDED



Joseph Eletto Transfer, Inc. is looking for &nbsp;EMPLOYEE DRIVERS to work Solo Local &amp; Regional Drop and Hooks (home daily).

Must have CDL- A License for local/regional work doubles experience is a must. 



The benefits of being an employee tractor trailer driver at Joseph Eletto Transfer Inc. include:&nbsp;

    Mon thru Fri Work Schedule
    Competitive Hourly Rate
    Overtime after 8 hours for Local/Regional work
    Drop &amp; Hook Operation for local/Regional deliveries &ndash; no freight handling
",,,26-03-2015,25-04-2015,Full-Time/Part-Time,Not Specified,2015-03-27 10:13:18 UTC,2015-03-27 10:13:18 UTC
316307,2,open,canoga-park-ca-macy-s-retail-sales-fragrances-part-time-canoga-park-ca-macy-s-topanga-plaza,"Retail Sales - Fragrances, Part Time: Canoga Park, CA, Macy’s Topanga Plaza @ Macy's","Retail Sales - Fragrances, Part Time: Canoga Park, CA, Macy’s Topanga Plaza",Macy's,Canoga Park,California,CA,,34.2242,-118.6323,,"JOB OVERVIEW

The Fragrance Sales Associate is responsible for providing professional services to customers by selling and demonstrating fragrances and related items, as well as contributing to the success of the department through achieving personal sales goals. Perform other duties as assigned.

The summary below may not include all the essential functions and qualifications for this position. For more information, we encourage you to review the complete job description by clicking here.

ESSENTIAL FUNCTIONS


Assist customers in all aspects of service fulfillment by demonstrating proficient use of proprietary devices and applications; proactively create enhanced shopping experiences through the heightened use of tools, technology and collaboration
Alert Fragrance Counter Manager or SM of Cosmetics and Fragrances of inventory and other inaccuracies
Attend product training classes and seminars
Ensure proper presentation, organization, storing, and replenishment of stock
Participate in pre-selling and sales driving events to maximize sales
Regular, dependable attendance and punctuality



QUALIFICATIONS

Education/Experience: High School degree or equivalent. Previous selling

experience is required, preferably in fragrances.

Communication Skills: Effective written and verbal skills, ability to interpret

instructional documents such as safety rules, operating

and maintenance instructions, and procedure manuals.

Excellent written and verbal communication skills.

Mathematical Skills: Basic math functions such as addition, subtraction,

multiplication, and division. Able to use a calculator.

Other skills: Superior organizational and time management skills.

Must be able to multi-task in a fast-paced

environment. Must be able to build relationships and

influence others. Must possess a thirst for knowledge.

Ability to collaborate and function as a member of a

team. Must possess a strong sense of urgency.

Should be comfortable with the use of computers and

frequent use of RF equipment.

Work Hours: Flexible with scheduling and available to work retail

hours, which may include day, evening, weekends,

and/or holidays.

This job description is not all inclusive. In addition, Macy's, Inc. reserves the right to amend this job description at any time. Macy's, Inc. is an Equal Opportunity Employer, committed to a diverse and inclusive work environment.",,,14-04-2015,13-05-2015,Part-Time,Not Specified,2015-04-15 10:15:48 UTC,2015-04-15 10:15:48 UTC
303902,2,open,stuart-fl-benihana-national-corporation-bh-busperson,BH - Busperson @ Benihana National Corporation,BH - Busperson,Benihana National Corporation,Stuart,Florida,FL,,27.1868,-80.2201,,"Responsible for setting and cleaning tables, sushi bar and lounge areas throughout the shift.  Supports servers and service staff with drink refills and clearing tables. Assists with the setup of large parties and communicating which areas of the restaurant are ready to be seated in order to assure customer satisfaction.",,,04-04-2015,03-05-2015,Part-Time,Not Specified,2015-04-05 10:04:36 UTC,2015-04-05 10:04:36 UTC
245006,2,open,haltom-city-tx-goldstar-transit-entry-level-school-bus-drivers-part-time-500-sign-on-bonus-245006,Entry Level School Bus Drivers (Part-Time) -$500 Sign On Bonus @ GoldStar Transit,Entry Level School Bus Drivers (Part-Time) -$500 Sign On Bonus,GoldStar Transit,Haltom City,Texas,TX,,32.80963,-97.27463,,"School Bus Driver – Part Time (Transportation)
 
If you are a dependable and safety-minded individual seeking a great part-time, Monday-Friday driving position, then this is just the opportunity for you.
 
Join the premier provider of school bus transportation in Texas!
 
GoldStar Transit, a member of the STA Family is seeking part-time School Bus Drivers in Eagle Mountain & Saginaw, TX.
 
As a Part Time School Bus Driver, you will drive a bus or van over a designated route and transport pupils to and from school and other locations. In addition, you may also have the opportunity to drive clients on private charter trips.
 

School Bus Driver – Part Time (Eagle Mountain & Saginaw, TX)

 
Your benefits will include:
 

    Competitive Hourly Pay 
    Sign On Bonus of $500 (paid out after CDL training is completed)
    Paid Training available to assist you in obtaining your Class B CDL if you do not already have one
    25+ hours available weekly (Monday-Friday morning & afternoons); additional work readily available
    Parents – you can bring your child on the bus with you AND enroll your student in the district while working for GoldStar Transit

 

 School Bus Driver – Part Time (Eagle Mountain & Saginaw, TX)

 
Job Responsibilities

    Driving a bus daily over designated routes in accordance with time schedules, as well as loading and unloading pupils or clients at designated locations 
    Transporting pupils and teachers on school activity trips
    Performing daily inspections of buses and associated equipment prior to transportation of passengers
    Maintaining good order and discipline among pupils or clients
    Following company policies regarding pupil / client management and relations with parents, teachers and guardians
    Verifying route turn for turn sheets and noting any route changes with written notes as requested by the Operations Manager and Dispatcher
    Making additional directional or landmark notations on bus route sheets to assist future new or substitute bus drivers as requested by the Operations Manager and Dispatcher
    Observing and tracking route timing, such as total time en-route, time between stops, loading and unloading times or any other requested information for the purpose of establishing route efficiency, as requested by the Operations Manager and Dispatcher
    Keeping records and submitting reports as required
    Sweeping and cleaning buses
    Reporting all mechanical deficiencies promptly
    Instructing students on safe riding classes and perform evacuation drills as directed
    Performing all other duties as assigned
",,,23-02-2015,22-03-2015,Part-Time,Not Specified,2015-02-23 10:04:28 UTC,2015-02-23 10:04:28 UTC
296145,2,open,lake-charles-la-christus-health-rn-registered-nurse-cath-recovery-unit-part-time,"RN, Registered Nurse - Cath Recovery Unit (Part Time) @ CHRISTUS Health.","RN, Registered Nurse - Cath Recovery Unit (Part Time)",CHRISTUS Health.,Lake Charles,Louisiana,LA,,30.22403,-93.22011,,"This position is responsibile for the preparation and recovery of a cardiac cath lab patients.  Assesses, plans, implements, evaluates and documents nursing care in accordance with facility and departmental policies and in accordance with standards of professional nursing practice.  This position is accountable for the quality of nursing services delivered by self or others who are under his/her direction.   









Whether your skills lie in patient care or administration and you prefer to work in not-for-profit health care, CHRISTUS Health facilities may have a career opportunity for you. CHRISTUS Health and our facilities are committed to being an equal opportunity employer as part of our on-going mission. It is the policy of CHRISTUS Health not to discriminate on the basis of race, color, creed, religion, gender, orientation, disability, age or national origin.CHRISTUS Health is committed to providing meaningful benefits for you and your family and to sharing with you the prosperity you help create. We support our health care teams with competitive compensation and an outstanding benefits package. Medical Health CoveragePrescription Drug PlanDental CoverageVision CoverageLong-Term DisabilityGroup Term LifeAccidental Death & Dismemberment",,,31-03-2015,29-04-2015,Part-Time,Not Specified,2015-04-01 10:12:20 UTC,2015-04-01 10:12:20 UTC
